CustomerID,Age,Gender,MaritalStatus,IncomeLevel,transaction_count,total_spent,avg_spent,median_spent,max_spent,min_spent,spend_std,unique_product_categories,weekend_transaction_rate,days_since_last_transaction,transaction_history_days,transactions_per_active_day,tx_category_count_Books,tx_category_count_Clothing,tx_category_count_Electronics,tx_category_count_Furniture,tx_category_count_Groceries,service_interaction_count,unresolved_interaction_count,complaint_count,unresolved_rate,days_since_last_service_interaction,service_history_days,service_type_count_Complaint,service_type_count_Feedback,service_type_count_Inquiry,service_resolution_count_Resolved,service_resolution_count_Unresolved,LoginFrequency,ServiceUsage,days_since_last_login,ChurnStatus,avg_spend_per_login,service_interactions_per_transaction,complaints_per_transaction,low_login_frequency_flag
352,34,F,Single,Medium,5,1493.9,298.78000000000003,342.36,466.39,97.49,138.5315646342017,3,0.0,60,244,0.02040816326530612,3,1,1,0,0,2.0,1.0,2.0,0.5,24.0,191.0,2.0,0.0,0.0,1.0,1.0,26,Website,120,0,57.45769230769231,0.4,0.4,0
353,60,M,Divorced,Medium,1,266.08,266.08,266.08,266.08,266.08,0.0,1,0.0,291,0,1.0,0,0,1,0,0,2.0,1.0,0.0,0.5,72.0,15.0,0.0,1.0,1.0,1.0,1.0,16,Online Banking,287,1,16.63,2.0,0.0,0
354,54,M,Divorced,Medium,3,324.4,108.13333333333333,84.99,223.0,16.41,105.22151601898413,2,0.3333333333333333,243,103,0.028846153846153848,2,0,0,1,0,1.0,1.0,0.0,1.0,156.0,0.0,0.0,1.0,0.0,0.0,1.0,49,Online Banking,171,0,6.620408163265306,0.3333333333333333,0.0,0
355,48,M,Divorced,Low,1,368.57,368.57,368.57,368.57,368.57,0.0,1,1.0,280,0,1.0,0,1,0,0,0,2.0,1.0,1.0,0.5,63.0,170.0,1.0,0.0,1.0,1.0,1.0,33,Website,359,0,11.168787878787878,2.0,1.0,0
356,42,M,Single,Low,8,2316.37,289.54625,300.88,435.32,97.69,131.04824040215115,5,0.125,17,342,0.023323615160349854,1,3,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Mobile App,169,0,82.72749999999999,0.0,0.0,0
357,21,M,Divorced,High,4,780.1800000000001,195.04500000000002,190.06,282.23,117.83,67.61139179162043,3,0.0,24,254,0.01568627450980392,2,0,1,1,0,2.0,1.0,0.0,0.5,140.0,140.0,0.0,1.0,1.0,1.0,1.0,45,Online Banking,112,0,17.337333333333333,0.5,0.0,0
358,69,F,Divorced,Medium,9,2282.8900000000003,253.6544444444445,272.57,449.47,61.93,142.4589179475184,5,0.0,11,243,0.036885245901639344,3,1,2,2,1,1.0,1.0,1.0,1.0,72.0,0.0,1.0,0.0,0.0,0.0,1.0,24,Mobile App,348,1,95.12041666666669,0.1111111111111111,0.1111111111111111,0
359,26,M,Single,Low,8,2154.17,269.27125,218.73000000000002,491.53,49.37,157.38230372816923,5,0.0,66,254,0.03137254901960784,1,1,3,1,2,1.0,0.0,1.0,0.0,232.0,0.0,1.0,0.0,0.0,1.0,0.0,36,Website,242,0,59.838055555555556,0.125,0.125,0
360,45,F,Widowed,Medium,8,1731.26,216.4075,161.20499999999998,452.61,56.36,138.78065959841604,4,0.375,32,311,0.02564102564102564,0,3,1,1,3,2.0,0.0,1.0,0.0,66.0,175.0,1.0,1.0,0.0,2.0,0.0,14,Online Banking,280,0,123.66142857142857,0.25,0.125,0
361,47,M,Single,High,9,2348.41,260.9344444444444,323.46,454.51,8.31,169.25057305007203,3,0.3333333333333333,6,333,0.02694610778443114,0,3,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Mobile App,256,0,47.92673469387755,0.0,0.0,0
362,64,M,Married,High,2,469.14,234.57,234.57,352.76,116.38,167.1459009368761,2,0.0,57,238,0.008368200836820083,0,0,0,1,1,2.0,1.0,1.0,0.5,211.0,68.0,1.0,1.0,0.0,1.0,1.0,5,Mobile App,139,1,93.828,1.0,0.5,1
363,41,F,Single,Low,9,1514.16,168.24,107.15,403.16,5.53,149.71296311609092,4,0.3333333333333333,64,295,0.030405405405405407,3,2,2,2,0,1.0,0.0,1.0,0.0,332.0,0.0,1.0,0.0,0.0,1.0,0.0,27,Online Banking,364,0,56.080000000000005,0.1111111111111111,0.1111111111111111,0
364,50,M,Widowed,High,1,286.8,286.8,286.8,286.8,286.8,0.0,1,0.0,246,0,1.0,0,1,0,0,0,2.0,0.0,0.0,0.0,219.0,10.0,0.0,0.0,2.0,2.0,0.0,14,Mobile App,125,0,20.485714285714288,2.0,0.0,0
365,37,F,Divorced,Low,8,1188.8400000000001,148.60500000000002,104.81,465.69,6.26,154.8691969741839,4,0.25,20,291,0.0273972602739726,2,0,3,1,2,1.0,0.0,0.0,0.0,193.0,0.0,0.0,1.0,0.0,1.0,0.0,24,Online Banking,63,1,49.535000000000004,0.125,0.0,0
366,26,F,Divorced,Medium,8,2518.16,314.77,302.0,433.32,136.67,92.15063925055384,4,0.375,1,360,0.0221606648199446,4,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Website,349,0,54.74260869565217,0.0,0.0,0
367,25,F,Single,Low,7,2197.79,313.96999999999997,311.75,384.52,239.48,55.289924639726785,5,0.42857142857142855,2,251,0.027777777777777776,1,2,2,1,1,1.0,1.0,1.0,1.0,241.0,0.0,1.0,0.0,0.0,0.0,1.0,28,Mobile App,106,0,78.49249999999999,0.14285714285714285,0.14285714285714285,0
368,41,F,Married,High,6,1939.2,323.2,339.095,495.94,139.87,142.55489314646476,3,0.16666666666666666,17,276,0.021660649819494584,4,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Online Banking,348,0,242.4,0.0,0.0,1
369,31,F,Single,Medium,9,3352.34,372.4822222222222,400.46,484.94,116.3,107.99952879269635,4,0.4444444444444444,23,299,0.03,2,0,2,4,1,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,35,Website,327,0,95.78114285714287,0.1111111111111111,0.0,0
370,35,F,Married,High,6,1239.81,206.635,180.335,373.3,63.85,132.3180502803756,4,0.3333333333333333,9,328,0.0182370820668693,2,1,0,1,2,2.0,1.0,0.0,0.5,96.0,38.0,0.0,1.0,1.0,1.0,1.0,47,Online Banking,192,0,26.378936170212764,0.3333333333333333,0.0,0
371,18,M,Single,Medium,5,1454.45,290.89,380.33,487.18,6.3,203.12065416889538,4,0.2,3,320,0.01557632398753894,0,1,1,1,2,2.0,0.0,0.0,0.0,9.0,138.0,0.0,2.0,0.0,2.0,0.0,35,Website,199,0,41.55571428571429,0.4,0.0,0
372,29,F,Married,Medium,1,35.85,35.85,35.85,35.85,35.85,0.0,1,1.0,189,0,1.0,0,0,0,0,1,2.0,1.0,1.0,0.5,44.0,195.0,1.0,1.0,0.0,1.0,1.0,23,Website,66,0,1.558695652173913,2.0,1.0,0
373,46,M,Married,Medium,2,267.09,133.545,133.545,254.79,12.3,171.46632336992593,2,0.0,236,5,0.3333333333333333,1,0,0,1,0,1.0,1.0,1.0,1.0,315.0,0.0,1.0,0.0,0.0,0.0,1.0,13,Online Banking,235,0,20.545384615384613,0.5,0.5,0
374,54,M,Divorced,Medium,9,2143.59,238.17666666666668,251.45,440.49,90.26,115.0400032597357,4,0.2222222222222222,20,312,0.02875399361022364,4,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Online Banking,6,0,45.60829787234043,0.0,0.0,0
375,43,F,Married,High,1,133.2,133.2,133.2,133.2,133.2,0.0,1,0.0,263,0,1.0,0,0,0,0,1,1.0,1.0,0.0,1.0,243.0,0.0,0.0,1.0,0.0,0.0,1.0,17,Website,122,0,7.8352941176470585,1.0,0.0,0
376,50,F,Divorced,Low,4,1143.8,285.95,300.155,469.58,73.91,168.422343133762,4,0.25,38,299,0.013333333333333334,1,1,1,0,1,1.0,0.0,1.0,0.0,208.0,0.0,1.0,0.0,0.0,1.0,0.0,31,Website,306,0,36.89677419354839,0.25,0.25,0
377,60,F,Single,Medium,8,2366.3,295.7875,276.995,479.59,68.59,146.10393910305282,4,0.5,6,358,0.022284122562674095,2,0,2,1,3,2.0,1.0,0.0,0.5,217.0,49.0,0.0,1.0,1.0,1.0,1.0,10,Online Banking,234,0,236.63000000000002,0.25,0.0,0
378,32,M,Single,High,4,1333.6,333.4,417.85,471.05,26.85,208.75740402039236,3,0.0,31,302,0.013201320132013201,2,0,1,0,1,2.0,1.0,1.0,0.5,114.0,35.0,1.0,1.0,0.0,1.0,1.0,36,Website,131,0,37.044444444444444,0.5,0.25,0
379,40,F,Single,High,8,1582.08,197.76,144.39,488.48,30.48,154.50447085533062,4,0.125,109,236,0.03375527426160337,2,1,0,2,3,1.0,0.0,1.0,0.0,84.0,0.0,1.0,0.0,0.0,1.0,0.0,29,Online Banking,160,0,54.554482758620686,0.125,0.125,0
380,46,F,Single,High,6,1172.66,195.44333333333336,181.275,412.82,15.23,162.5315128418691,4,0.16666666666666666,86,259,0.023076923076923078,1,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Mobile App,204,0,73.29125,0.0,0.0,0
381,38,M,Single,Low,4,1087.62,271.905,267.28999999999996,450.23,102.81,145.68692036921732,3,0.0,47,136,0.029197080291970802,1,0,2,1,0,1.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,1.0,1.0,0.0,33,Website,166,1,32.958181818181814,0.25,0.0,0
382,36,F,Divorced,High,9,2467.11,274.12333333333333,254.6,458.77,27.39,136.67471794373677,4,0.0,16,310,0.028938906752411574,2,0,2,4,1,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,14,Mobile App,305,0,176.22214285714287,0.1111111111111111,0.0,0
383,22,M,Single,High,4,800.5600000000001,200.14000000000001,176.025,409.04,39.47,179.45841282406724,2,0.25,85,249,0.016,0,2,0,0,2,2.0,1.0,1.0,0.5,247.0,104.0,1.0,1.0,0.0,1.0,1.0,7,Online Banking,132,0,114.36571428571429,0.5,0.25,1
384,40,F,Married,Low,2,339.16999999999996,169.58499999999998,169.58499999999998,188.2,150.97,26.325585463575166,2,0.5,311,3,0.5,0,1,0,1,0,2.0,1.0,1.0,0.5,43.0,56.0,1.0,0.0,1.0,1.0,1.0,33,Website,5,0,10.277878787878787,1.0,0.5,0
385,53,M,Widowed,High,4,1338.28,334.57,362.025,495.77,118.46,169.406948499759,3,0.0,225,122,0.032520325203252036,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Mobile App,129,1,446.0933333333333,0.0,0.0,1
386,37,F,Divorced,High,4,773.11,193.2775,168.03,324.28,112.77,92.5987668654394,4,0.0,162,164,0.024242424242424242,0,1,1,1,1,1.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,1.0,1.0,0.0,26,Website,69,0,29.735,0.25,0.0,0
387,25,M,Married,Low,1,47.52,47.52,47.52,47.52,47.52,0.0,1,0.0,5,0,1.0,0,1,0,0,0,2.0,2.0,1.0,1.0,28.0,42.0,1.0,0.0,1.0,0.0,2.0,39,Website,62,0,1.2184615384615385,2.0,1.0,0
388,26,F,Widowed,Low,8,1787.4199999999998,223.42749999999998,152.825,475.45,13.27,201.06956512965496,5,0.25,34,310,0.02572347266881029,2,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Online Banking,132,1,357.484,0.0,0.0,1
389,31,F,Widowed,Low,3,522.89,174.29666666666665,168.28,220.26,134.35,43.269876742756416,2,0.3333333333333333,123,198,0.01507537688442211,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Online Banking,271,1,22.734347826086957,0.0,0.0,0
390,23,M,Divorced,Medium,1,281.95,281.95,281.95,281.95,281.95,0.0,1,0.0,43,0,1.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Mobile App,316,0,8.543939393939393,0.0,0.0,0
391,18,F,Married,Low,7,1990.15,284.3071428571429,307.16,477.82,122.33,123.69494326962682,3,0.42857142857142855,55,278,0.025089605734767026,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Mobile App,163,0,66.33833333333334,0.0,0.0,0
392,26,F,Widowed,Medium,7,1533.34,219.04857142857142,244.2,270.45,128.17,57.575418489887795,3,0.42857142857142855,14,326,0.021406727828746176,1,0,2,0,4,1.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,1.0,1.0,0.0,33,Mobile App,119,0,46.46484848484848,0.14285714285714285,0.0,0
393,33,M,Widowed,Medium,8,1960.83,245.10375,291.725,412.06,44.72,147.43520019098946,4,0.375,86,255,0.03125,3,1,0,1,3,1.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,1.0,1.0,0.0,43,Website,27,0,45.600697674418605,0.125,0.0,0
394,33,M,Divorced,Low,8,2346.48,293.31,349.09000000000003,499.7,16.15,167.28148381865648,4,0.375,6,235,0.03389830508474576,1,3,1,3,0,2.0,1.0,1.0,0.5,154.0,2.0,1.0,1.0,0.0,1.0,1.0,25,Online Banking,173,0,93.8592,0.25,0.125,0
395,29,F,Single,Medium,2,680.27,340.135,340.135,408.66,271.61,96.90898436161636,2,1.0,14,119,0.016666666666666666,0,1,1,0,0,2.0,1.0,1.0,0.5,123.0,31.0,1.0,1.0,0.0,1.0,1.0,22,Online Banking,162,1,30.921363636363637,1.0,0.5,0
396,22,M,Widowed,High,3,865.73,288.57666666666665,234.23,442.05,189.45,134.7844951518287,2,0.3333333333333333,25,112,0.02654867256637168,0,0,0,2,1,2.0,2.0,2.0,1.0,220.0,27.0,2.0,0.0,0.0,0.0,2.0,1,Online Banking,238,1,865.73,0.6666666666666666,0.6666666666666666,1
397,57,F,Divorced,High,9,2322.98,258.1088888888889,272.67,388.15,75.32,103.18033211863157,4,0.1111111111111111,14,312,0.02875399361022364,1,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Online Banking,235,0,232.298,0.0,0.0,0
398,46,F,Divorced,Low,6,1678.1200000000001,279.68666666666667,323.595,475.17,17.22,164.94874072470716,4,0.5,35,291,0.02054794520547945,1,1,0,1,3,1.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,23,Online Banking,83,0,72.9617391304348,0.16666666666666666,0.0,0
399,63,M,Married,Medium,2,568.35,284.175,284.175,300.42,267.93,22.973899320750935,2,0.5,4,220,0.00904977375565611,1,0,0,1,0,1.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,1.0,1.0,0.0,33,Website,212,0,17.222727272727273,0.5,0.0,0
400,44,M,Divorced,High,8,2309.85,288.73125,358.735,399.81,33.28,145.1306925732311,4,0.25,37,327,0.024390243902439025,3,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Online Banking,287,0,59.22692307692307,0.0,0.0,0
401,28,F,Divorced,Medium,4,1273.3600000000001,318.34000000000003,357.315,453.49,105.24,160.6551688140368,3,1.0,56,308,0.012944983818770227,1,0,1,2,0,2.0,1.0,1.0,0.5,58.0,139.0,1.0,1.0,0.0,1.0,1.0,28,Website,131,0,45.47714285714286,0.5,0.25,0
402,64,M,Single,Medium,2,609.5799999999999,304.78999999999996,304.78999999999996,362.77,246.81,81.99610234639206,2,0.0,186,119,0.016666666666666666,1,0,1,0,0,2.0,1.0,0.0,0.5,260.0,95.0,0.0,1.0,1.0,1.0,1.0,43,Mobile App,142,1,14.17627906976744,1.0,0.0,0
403,67,F,Widowed,High,7,1645.76,235.10857142857142,195.12,414.29,119.81,105.85828552496832,5,0.42857142857142855,14,302,0.0231023102310231,1,1,1,3,1,2.0,0.0,1.0,0.0,107.0,65.0,1.0,1.0,0.0,2.0,0.0,8,Online Banking,123,0,205.72,0.2857142857142857,0.14285714285714285,1
404,45,M,Married,Low,9,2787.1,309.67777777777775,336.45,483.08,69.91,153.1372028425635,4,0.1111111111111111,14,323,0.027777777777777776,3,0,1,1,4,1.0,0.0,1.0,0.0,337.0,0.0,1.0,0.0,0.0,1.0,0.0,27,Mobile App,64,1,103.22592592592592,0.1111111111111111,0.1111111111111111,0
405,69,F,Divorced,Medium,3,508.49,169.49666666666667,204.37,278.38,25.74,129.880154116529,2,0.3333333333333333,73,281,0.010638297872340425,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Online Banking,309,0,101.69800000000001,0.0,0.0,1
406,53,F,Married,High,8,2017.78,252.2225,242.825,465.61,20.69,157.44208937619845,4,0.0,113,190,0.041884816753926704,0,1,1,2,4,2.0,1.0,2.0,0.5,96.0,49.0,2.0,0.0,0.0,1.0,1.0,15,Website,2,0,134.51866666666666,0.25,0.25,0
407,59,F,Widowed,Low,9,2722.74,302.52666666666664,355.91,422.72,115.9,127.87701132338056,4,0.3333333333333333,23,331,0.02710843373493976,1,0,4,2,2,1.0,1.0,1.0,1.0,284.0,0.0,1.0,0.0,0.0,0.0,1.0,48,Mobile App,128,1,56.723749999999995,0.1111111111111111,0.1111111111111111,0
408,36,F,Divorced,Medium,7,2101.4,300.2,301.42,471.3,94.2,143.57740873828305,4,0.2857142857142857,33,251,0.027777777777777776,0,2,2,1,2,2.0,1.0,1.0,0.5,96.0,127.0,1.0,1.0,0.0,1.0,1.0,22,Online Banking,78,0,95.51818181818182,0.2857142857142857,0.14285714285714285,0
409,52,F,Divorced,Medium,9,1524.8400000000001,169.42666666666668,196.54,336.72,19.95,118.8467287097125,4,0.1111111111111111,49,247,0.036290322580645164,0,1,3,3,2,1.0,1.0,0.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,1.0,35,Mobile App,345,0,43.566857142857145,0.1111111111111111,0.0,0
410,69,F,Married,Medium,6,1426.2,237.70000000000002,233.175,463.63,33.19,139.94052736787864,5,0.5,77,249,0.024,1,1,1,1,2,1.0,1.0,0.0,1.0,95.0,0.0,0.0,0.0,1.0,0.0,1.0,30,Online Banking,144,0,47.54,0.16666666666666666,0.0,0
411,48,F,Single,Medium,1,87.02,87.02,87.02,87.02,87.02,0.0,1,0.0,257,0,1.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Website,102,1,1.8129166666666665,0.0,0.0,0
412,61,M,Widowed,Low,1,184.86,184.86,184.86,184.86,184.86,0.0,1,0.0,317,0,1.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Website,0,0,4.201363636363637,0.0,0.0,0
413,36,M,Widowed,Medium,5,1592.6100000000001,318.52200000000005,362.0,491.3,73.5,167.72558695679083,4,0.6,215,135,0.03676470588235294,2,1,0,1,1,2.0,2.0,0.0,1.0,112.0,136.0,0.0,1.0,1.0,0.0,2.0,33,Website,290,0,48.260909090909095,0.4,0.0,0
414,63,M,Widowed,High,7,1497.89,213.98428571428573,143.07,441.43,41.61,162.79074726543303,4,0.2857142857142857,17,280,0.02491103202846975,1,1,3,2,0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,1.0,0.0,1.0,0.0,30,Online Banking,118,0,49.92966666666667,0.14285714285714285,0.0,0
415,41,F,Divorced,High,1,354.64,354.64,354.64,354.64,354.64,0.0,1,0.0,173,0,1.0,0,1,0,0,0,1.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,1.0,0.0,36,Online Banking,196,0,9.851111111111111,1.0,0.0,0
416,19,M,Divorced,High,5,1442.26,288.452,318.44,435.0,75.03,153.47063487846785,4,0.4,55,254,0.0196078431372549,2,1,0,1,1,2.0,2.0,1.0,1.0,247.0,31.0,1.0,1.0,0.0,0.0,2.0,16,Online Banking,252,0,90.14125,0.4,0.2,0
417,24,M,Divorced,Low,3,873.63,291.21,363.01,405.24,105.38,162.31276875218413,2,0.0,65,114,0.02608695652173913,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Website,52,0,22.990263157894738,0.0,0.0,0
418,60,M,Married,High,3,1282.72,427.5733333333333,482.47,489.19,311.06,100.95943360247887,2,0.3333333333333333,76,229,0.013043478260869565,1,0,2,0,0,2.0,1.0,1.0,0.5,84.0,2.0,1.0,0.0,1.0,1.0,1.0,23,Online Banking,102,0,55.770434782608696,0.6666666666666666,0.3333333333333333,0
419,66,M,Widowed,Medium,5,1254.4299999999998,250.88599999999997,235.6,400.97,110.37,109.30522325122436,3,0.2,50,196,0.025380710659898477,0,2,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Online Banking,327,1,33.90351351351351,0.0,0.0,0
420,48,F,Widowed,Medium,8,2140.54,267.5675,332.76,436.9,11.01,171.23652370332678,5,0.125,73,280,0.028469750889679714,2,1,1,3,1,2.0,0.0,1.0,0.0,145.0,159.0,1.0,1.0,0.0,2.0,0.0,37,Website,359,0,57.85243243243243,0.25,0.125,0
421,34,F,Widowed,High,2,594.4200000000001,297.21000000000004,297.21000000000004,361.48,232.94,90.89150565371885,2,0.0,25,42,0.046511627906976744,1,0,0,1,0,1.0,1.0,1.0,1.0,235.0,0.0,1.0,0.0,0.0,0.0,1.0,28,Mobile App,15,0,21.229285714285716,0.5,0.5,0
422,44,M,Single,Low,7,1770.89,252.98428571428573,238.12,438.23,112.95,131.9344302873139,5,0.5714285714285714,9,285,0.024475524475524476,2,2,1,1,1,1.0,0.0,0.0,0.0,327.0,0.0,0.0,1.0,0.0,1.0,0.0,14,Mobile App,88,1,126.49214285714287,0.14285714285714285,0.0,0
423,53,F,Divorced,Low,5,1329.4499999999998,265.89,224.66,497.02,80.89,157.3205681085598,2,0.0,32,319,0.015625,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Mobile App,271,0,332.36249999999995,0.0,0.0,1
424,67,F,Widowed,Medium,7,965.41,137.91571428571427,94.96,386.5,12.33,136.79920502414515,3,0.42857142857142855,86,268,0.026022304832713755,0,0,3,3,1,1.0,1.0,0.0,1.0,197.0,0.0,0.0,0.0,1.0,0.0,1.0,39,Website,98,0,24.754102564102563,0.14285714285714285,0.0,0
425,60,F,Widowed,Medium,9,1768.53,196.50333333333333,170.41,423.25,79.79,112.36287709915584,3,0.2222222222222222,89,230,0.03896103896103896,2,0,6,0,1,2.0,1.0,1.0,0.5,35.0,253.0,1.0,0.0,1.0,1.0,1.0,33,Website,58,0,53.591818181818184,0.2222222222222222,0.1111111111111111,0
426,27,F,Divorced,High,7,1465.9299999999998,209.4185714285714,208.48,402.65,69.36,123.31828769875285,4,0.2857142857142857,40,302,0.0231023102310231,1,2,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Website,112,0,47.288064516129026,0.0,0.0,0
427,62,F,Divorced,Low,3,521.56,173.85333333333332,134.34,257.03,130.19,72.06298656962068,3,1.0,28,223,0.013392857142857142,1,0,0,1,1,2.0,0.0,0.0,0.0,16.0,125.0,0.0,1.0,1.0,2.0,0.0,13,Online Banking,139,0,40.12,0.6666666666666666,0.0,0
428,31,M,Widowed,High,8,2414.15,301.76875,281.68,482.52,10.21,147.47907168113233,5,0.25,203,110,0.07207207207207207,3,1,1,1,2,2.0,1.0,1.0,0.5,115.0,67.0,1.0,1.0,0.0,1.0,1.0,36,Mobile App,143,0,67.05972222222222,0.25,0.125,0
429,24,F,Married,Medium,5,1361.3899999999999,272.27799999999996,326.45,458.94,44.26,162.11005126148103,3,0.2,11,343,0.014534883720930232,1,0,0,3,1,2.0,1.0,2.0,0.5,68.0,107.0,2.0,0.0,0.0,1.0,1.0,10,Mobile App,354,0,136.13899999999998,0.4,0.4,0
430,56,M,Married,Medium,1,148.98,148.98,148.98,148.98,148.98,0.0,1,0.0,39,0,1.0,0,0,0,1,0,2.0,1.0,0.0,0.5,16.0,224.0,0.0,1.0,1.0,1.0,1.0,47,Online Banking,182,0,3.169787234042553,2.0,0.0,0
431,57,F,Married,High,2,233.87,116.935,116.935,132.6,101.27,22.153655454574537,2,0.0,22,235,0.00847457627118644,0,1,0,1,0,1.0,0.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,31,Website,219,0,7.5441935483870965,0.5,0.0,0
432,26,M,Married,Low,7,1834.48,262.06857142857143,235.03,410.41,115.27,110.75669918468009,4,0.14285714285714285,31,278,0.025089605734767026,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Mobile App,15,0,70.55692307692308,0.0,0.0,0
433,31,M,Single,Medium,5,1302.43,260.486,195.55,454.6,49.62,181.0550997072438,3,0.2,84,138,0.03597122302158273,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Mobile App,28,1,93.0307142857143,0.0,0.0,0
434,25,F,Married,Medium,1,41.19,41.19,41.19,41.19,41.19,0.0,1,0.0,215,0,1.0,0,0,1,0,0,2.0,1.0,0.0,0.5,91.0,210.0,0.0,2.0,0.0,1.0,1.0,4,Mobile App,52,0,10.2975,2.0,0.0,1
435,34,M,Widowed,Low,1,488.45,488.45,488.45,488.45,488.45,0.0,1,0.0,334,0,1.0,1,0,0,0,0,1.0,0.0,1.0,0.0,165.0,0.0,1.0,0.0,0.0,1.0,0.0,33,Online Banking,288,0,14.80151515151515,1.0,1.0,0
436,40,F,Widowed,Medium,3,543.99,181.33,165.23,369.33,9.43,180.48936256743775,3,0.6666666666666666,119,138,0.02158273381294964,1,1,0,1,0,2.0,1.0,0.0,0.5,27.0,183.0,0.0,2.0,0.0,1.0,1.0,47,Website,104,0,11.574255319148936,0.6666666666666666,0.0,0
437,33,M,Widowed,Low,8,1698.21,212.27625,229.39499999999998,450.66,19.49,129.55229059423954,4,0.0,39,323,0.024691358024691357,2,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Website,102,0,130.63153846153847,0.0,0.0,0
438,43,M,Married,Low,7,2131.01,304.43,290.57,450.43,127.09,105.0978015945148,4,0.0,25,326,0.021406727828746176,0,3,2,1,1,1.0,0.0,1.0,0.0,265.0,0.0,1.0,0.0,0.0,1.0,0.0,48,Website,255,0,44.39604166666667,0.14285714285714285,0.14285714285714285,0
439,26,F,Divorced,Medium,7,1373.54,196.22,97.44,463.0,21.73,196.2794554540371,3,0.2857142857142857,39,281,0.024822695035460994,2,0,3,0,2,2.0,2.0,1.0,1.0,185.0,128.0,1.0,0.0,1.0,0.0,2.0,41,Online Banking,314,0,33.5009756097561,0.2857142857142857,0.14285714285714285,0
440,53,M,Widowed,High,8,1920.61,240.07625,247.37,488.65,6.65,211.63631175995565,4,0.125,24,326,0.024464831804281346,3,1,1,3,0,2.0,1.0,0.0,0.5,64.0,174.0,0.0,1.0,1.0,1.0,1.0,34,Online Banking,315,0,56.4885294117647,0.25,0.0,0
441,24,F,Married,Medium,8,2560.36,320.045,399.13,452.27,69.42,155.2991610684727,4,0.375,0,274,0.02909090909090909,1,2,2,0,3,1.0,1.0,1.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,1.0,43,Mobile App,64,1,59.54325581395349,0.125,0.125,0
